actionDate,partnerId,transactionType,totalAmount,counts
2024-03-02,partner_15,purchase,147.85,1
2024-03-02,partner_2,purchase,45.51,1
2024-03-02,partner_28,refund,800.39,1
2024-03-02,partner_29,refund,116.85,1
2024-03-02,partner_33,subscription,632.2,1
2024-03-02,partner_37,purchase,114.98,1
2024-03-02,partner_39,refund,172.29,1
2024-03-02,partner_4,purchase,84.05,1
2024-03-02,partner_43,refund,19.89,1
2024-03-03,partner_10,refund,142.83,1
2024-03-03,partner_11,purchase,74.72,1
2024-03-03,partner_12,refund,126.82,1
2024-03-03,partner_13,refund,147.93,1
2024-03-03,partner_15,purchase,188.92,1
2024-03-03,partner_20,subscription,29.55,1
2024-03-03,partner_21,subscription,59.14,1
2024-03-03,partner_28,refund,179.43,1
2024-03-03,partner_39,refund,41.52,1
2024-03-03,partner_47,subscription,154.53,1
2024-03-03,partner_6,purchase,127.92,1
2024-03-03,partner_6,refund,24.6,1
2024-03-03,partner_7,purchase,74.1,1
2024-03-03,partner_8,subscription,976.4,1
2024-03-03,partner_9,refund,86.33,1
2024-03-04,partner_10,subscription,27.73,1
2024-03-04,partner_12,refund,100.09,1
2024-03-04,partner_2,purchase,23.18,1
2024-03-04,partner_32,subscription,39.46,1
2024-03-04,partner_33,subscription,128.79,2
2024-03-04,partner_35,subscription,22.41,1
2024-03-04,partner_40,subscription,122.81,1
2024-03-04,partner_42,refund,26.18,1
2024-03-04,partner_44,refund,983.21,1
2024-03-04,partner_47,subscription,29.88,1
2024-03-05,partner_10,subscription,100.0,2
2024-03-05,partner_11,subscription,20.13,1
2024-03-05,partner_21,purchase,52.95,1
2024-03-05,partner_29,subscription,29.47,1
2024-03-05,partner_33,subscription,70.55,1
2024-03-05,partner_35,subscription,10.48,1
2024-03-05,partner_39,purchase,13.97,1
2024-03-05,partner_39,subscription,47.28,1
2024-03-05,partner_43,purchase,71.1,1
2024-03-05,partner_47,subscription,92.98,1
2024-03-05,partner_48,purchase,28.1,1
2024-03-05,partner_48,subscription,31.96,1
2024-03-06,partner_10,subscription,60.92,1
2024-03-06,partner_11,purchase,59.85,1
2024-03-06,partner_15,purchase,147.85,1
2024-03-06,partner_19,refund,26.03,1
2024-03-06,partner_25,subscription,68.54,1
2024-03-06,partner_26,purchase,32.52,1
2024-03-06,partner_26,subscription,789.5,1
2024-03-06,partner_27,refund,43.22,1
2024-03-06,partner_29,purchase,183.86,1
2024-03-06,partner_3,refund,14.23,1
2024-03-06,partner_30,refund,114.45,1
2024-03-06,partner_37,purchase,90.14,1
2024-03-06,partner_38,refund,908.11,1
2024-03-06,partner_48,subscription,133.62,1
2024-03-06,partner_5,subscription,17.83,1
2024-03-06,partner_6,subscription,188.4,1
2024-03-06,partner_8,subscription,12.86,1
2024-03-07,partner_1,refund,149.71,1
2024-03-07,partner_11,refund,49.77,1
2024-03-07,partner_21,refund,105.89,3
2024-03-07,partner_23,purchase,25.01,1
2024-03-07,partner_25,refund,42.6,1
2024-03-07,partner_32,subscription,139.59,1
2024-03-07,partner_39,refund,41.52,1
2024-03-07,partner_41,refund,583.06,1
2024-03-07,partner_44,subscription,124.33,1
2024-03-07,partner_48,refund,136.65,1
2024-03-07,partner_49,subscription,21.49,1
2024-03-07,partner_50,purchase,79.75,1
2024-03-07,partner_6,refund,47.65,1
2024-03-08,partner_16,subscription,142.44,1
2024-03-08,partner_17,subscription,996.36,1
2024-03-08,partner_2,subscription,71.73,1
2024-03-08,partner_32,subscription,195.24,1
2024-03-08,partner_34,subscription,175.07,1
2024-03-08,partner_35,refund,186.9,1
2024-03-08,partner_35,subscription,259.82,2
2024-03-08,partner_39,purchase,33.92,1
2024-03-08,partner_39,refund,186.25,1
2024-03-08,partner_4,purchase,84.05,1
2024-03-08,partner_40,subscription,148.75,1
2024-03-08,partner_41,subscription,101.88,1
2024-03-08,partner_5,purchase,22.08,1
2024-03-09,partner_1,subscription,56.96,1
2024-03-09,partner_13,purchase,27.59,1
2024-03-09,partner_16,purchase,65.07,1
2024-03-09,partner_22,purchase,35.09,1
2024-03-09,partner_22,subscription,173.43,1
2024-03-09,partner_44,subscription,58.63,1
2024-03-09,partner_49,purchase,93.25,1
2024-03-09,partner_49,subscription,77.53,1
2024-03-10,partner_1,purchase,181.96,1
2024-03-10,partner_16,purchase,79.4,1
2024-03-10,partner_18,refund,120.05,1
2024-03-10,partner_20,refund,54.85,1
2024-03-10,partner_31,purchase,138.24,1
2024-03-10,partner_39,purchase,13.97,1
2024-03-10,partner_41,subscription,117.65,1
2024-03-10,partner_42,refund,165.03,1
2024-03-10,partner_46,refund,190.25,1
2024-03-10,partner_49,subscription,77.53,1
2024-03-10,partner_50,purchase,13.83,1
2024-03-10,partner_6,purchase,20.59,1
2024-03-10,partner_8,subscription,159.57,1
2024-03-11,partner_10,subscription,23.67,1
2024-03-11,partner_13,refund,38.86,1
2024-03-11,partner_14,subscription,106.95,1
2024-03-11,partner_16,refund,127.7,1
2024-03-11,partner_18,purchase,28.66,1
2024-03-11,partner_24,subscription,195.03,1
2024-03-11,partner_25,purchase,133.53,1
2024-03-11,partner_29,subscription,110.7,1
2024-03-11,partner_30,purchase,38.38,1
2024-03-11,partner_35,purchase,111.3,1
2024-03-11,partner_47,refund,48.09,1
2024-03-11,partner_8,refund,657.89,1
2024-03-12,partner_10,refund,114.32,1
2024-03-12,partner_3,subscription,149.89,1
2024-03-12,partner_34,purchase,82.49,1
2024-03-12,partner_37,purchase,169.61,1
2024-03-12,partner_38,purchase,52.76,1
2024-03-12,partner_38,subscription,149.94,1
2024-03-12,partner_40,refund,19.2,1
2024-03-12,partner_45,purchase,31.87,1
2024-03-12,partner_47,purchase,50.93,1
2024-03-12,partner_48,subscription,133.62,1
2024-03-12,partner_5,purchase,114.15,1
2024-03-12,partner_6,refund,55.01,1
2024-03-12,partner_6,subscription,170.0,1
2024-03-12,partner_7,subscription,33.28,1
2024-03-12,partner_9,subscription,16.46,1
2024-03-13,partner_15,refund,137.95,1
2024-03-13,partner_20,subscription,117.34,1
2024-03-13,partner_21,subscription,34.12,1
2024-03-13,partner_26,purchase,32.52,1
2024-03-13,partner_3,refund,14.23,1
2024-03-13,partner_37,refund,109.6,1
2024-03-13,partner_39,purchase,59.85,1
2024-03-13,partner_40,subscription,190.74,1
2024-03-13,partner_46,purchase,134.97,1
2024-03-13,partner_8,purchase,20.43,1
2024-03-13,partner_9,refund,111.37,1
2024-03-13,partner_9,subscription,16.46,1
2024-03-14,partner_10,purchase,195.45,1
2024-03-14,partner_11,subscription,10.17,1
2024-03-14,partner_2,purchase,84.49,1
2024-03-14,partner_2,refund,180.98,1
2024-03-14,partner_21,purchase,52.95,1
2024-03-14,partner_23,refund,41.84,1
2024-03-14,partner_24,purchase,20.38,1
2024-03-14,partner_28,refund,197.65,1
2024-03-14,partner_29,purchase,146.0,1
2024-03-14,partner_41,subscription,821.74,1
2024-03-14,partner_43,refund,166.84,1
2024-03-14,partner_47,purchase,246.91,2
2024-03-14,partner_48,refund,125.1,1
2024-03-14,partner_5,refund,922.92,1
2024-03-14,partner_6,purchase,118.04,1
2024-03-14,partner_9,purchase,103.64,1
2024-03-15,partner_11,purchase,33.54,1
2024-03-15,partner_17,purchase,18.4,1
2024-03-15,partner_2,subscription,139.69,1
2024-03-15,partner_28,purchase,81.8,1
2024-03-15,partner_37,refund,47.21,1
2024-03-15,partner_45,purchase,99.66,2
2024-03-15,partner_46,refund,166.0,1
2024-03-15,partner_7,refund,77.26,1
2024-03-16,partner_10,refund,171.51,1
2024-03-16,partner_16,purchase,128.16,1
2024-03-16,partner_16,refund,65.79,1
2024-03-16,partner_18,refund,19.34,1
2024-03-16,partner_24,subscription,198.39,1
2024-03-16,partner_31,subscription,128.24,1
2024-03-16,partner_34,subscription,40.73,1
2024-03-16,partner_37,subscription,136.16,1
2024-03-16,partner_4,subscription,128.52,1
2024-03-16,partner_40,refund,152.32,1
2024-03-16,partner_50,refund,42.77,1
2024-03-16,partner_8,subscription,44.91,1
2024-03-17,partner_1,purchase,49.3,1
2024-03-17,partner_15,purchase,125.1,1
2024-03-17,partner_16,subscription,988.87,1
2024-03-17,partner_2,purchase,84.49,1
2024-03-17,partner_21,refund,32.2,1
2024-03-17,partner_28,purchase,184.89,1
2024-03-17,partner_29,purchase,29.05,1
2024-03-17,partner_32,subscription,39.46,1
2024-03-17,partner_4,refund,191.75,1
2024-03-17,partner_40,refund,115.82,1
2024-03-17,partner_42,refund,96.05,1
2024-03-17,partner_44,subscription,128.25,1
2024-03-17,partner_46,purchase,103.27,1
2024-03-17,partner_47,purchase,921.64,1
2024-03-18,partner_13,subscription,35.4,1
2024-03-18,partner_16,purchase,145.66,1
2024-03-18,partner_20,purchase,31.59,1
2024-03-18,partner_3,purchase,986.8299999999999,2
2024-03-18,partner_3,subscription,11.65,1
2024-03-18,partner_35,purchase,186.96,1
2024-03-18,partner_38,subscription,149.94,1
2024-03-18,partner_44,refund,179.78,1
2024-03-18,partner_46,subscription,555.9,1
2024-03-18,partner_48,purchase,111.96,1
2024-03-18,partner_7,subscription,33.28,1
2024-03-18,partner_9,refund,87.09,1
2024-03-19,partner_13,purchase,27.59,1
2024-03-19,partner_14,subscription,53.07,1
2024-03-19,partner_15,refund,551.32,1
2024-03-19,partner_16,purchase,14.39,1
2024-03-19,partner_18,subscription,43.43,1
2024-03-19,partner_2,purchase,23.35,1
2024-03-19,partner_40,refund,24.08,1
2024-03-19,partner_44,subscription,124.33,1
2024-03-19,partner_45,purchase,154.48,1
2024-03-19,partner_46,subscription,47.06,1
2024-03-19,partner_47,subscription,15.22,1
2024-03-19,partner_48,purchase,51.72,1
2024-03-19,partner_48,refund,33.07,1
2024-03-19,partner_5,subscription,50.87,1
2024-03-19,partner_7,purchase,148.83,1
2024-03-20,partner_11,purchase,117.54,1
2024-03-20,partner_17,subscription,957.99,1
2024-03-20,partner_19,subscription,17.25,1
2024-03-20,partner_20,purchase,15.15,1
2024-03-20,partner_21,refund,804.04,1
2024-03-20,partner_21,subscription,36.13,1
2024-03-20,partner_23,refund,48.28,1
2024-03-20,partner_25,purchase,171.35,1
2024-03-20,partner_28,refund,800.39,1
2024-03-20,partner_29,refund,23.57,1
2024-03-20,partner_35,purchase,190.2,1
2024-03-20,partner_39,purchase,161.34,1
2024-03-20,partner_45,subscription,22.69,1
2024-03-21,partner_19,purchase,127.67,1
2024-03-21,partner_19,subscription,86.01,1
2024-03-21,partner_2,subscription,71.73,1
2024-03-21,partner_23,purchase,102.56,1
2024-03-21,partner_25,purchase,133.53,1
2024-03-21,partner_25,subscription,678.2,1
2024-03-21,partner_31,subscription,11.36,1
2024-03-21,partner_40,refund,192.38,1
2024-03-21,partner_42,refund,96.05,1
2024-03-21,partner_47,subscription,590.18,1
2024-03-21,partner_48,refund,136.65,1
2024-03-21,partner_5,refund,108.47,1
2024-03-21,partner_5,subscription,17.83,1
2024-03-21,partner_50,subscription,161.54,1
2024-03-21,partner_7,subscription,33.28,1
2024-03-21,partner_9,refund,69.54,1
2024-03-22,partner_11,purchase,59.85,1
2024-03-22,partner_12,refund,135.43,1
2024-03-22,partner_16,purchase,128.16,1
2024-03-22,partner_2,subscription,196.04,1
2024-03-22,partner_23,refund,38.91,1
2024-03-22,partner_24,subscription,121.0,1
2024-03-22,partner_30,refund,143.38,1
2024-03-22,partner_39,subscription,31.76,1
2024-03-22,partner_43,refund,45.48,1
2024-03-22,partner_44,purchase,170.45,1
2024-03-22,partner_44,subscription,915.28,1
2024-03-22,partner_47,subscription,63.36,1
2024-03-23,partner_1,purchase,160.52,1
2024-03-23,partner_10,refund,41.45,1
2024-03-23,partner_12,refund,135.43,1
2024-03-23,partner_13,refund,124.69,1
2024-03-23,partner_15,subscription,940.28,1
2024-03-23,partner_16,refund,48.55,1
2024-03-23,partner_24,subscription,58.62,1
2024-03-23,partner_35,subscription,119.09,1
2024-03-23,partner_44,refund,127.83,1
2024-03-23,partner_45,purchase,641.26,1
2024-03-23,partner_45,subscription,21.5,1
2024-03-23,partner_7,purchase,74.52,1
2024-03-23,partner_8,subscription,12.86,1
2024-03-24,partner_13,subscription,85.86,1
2024-03-24,partner_14,purchase,131.56,1
2024-03-24,partner_14,refund,136.57,1
2024-03-24,partner_18,subscription,45.08,1
2024-03-24,partner_38,subscription,955.82,1
2024-03-24,partner_39,purchase,59.85,1
2024-03-24,partner_39,subscription,54.73,1
2024-03-24,partner_4,subscription,92.01,1
2024-03-24,partner_41,purchase,90.43,1
2024-03-24,partner_42,refund,139.59,1
2024-03-24,partner_6,refund,47.65,1
2024-03-25,partner_19,purchase,54.7,1
2024-03-25,partner_21,purchase,134.15,1
2024-03-25,partner_25,refund,55.8,1
2024-03-25,partner_26,subscription,184.43,1
2024-03-25,partner_27,subscription,177.32,1
2024-03-25,partner_28,refund,840.98,1
2024-03-25,partner_3,purchase,27.1,1
2024-03-25,partner_3,refund,182.89,1
2024-03-25,partner_35,purchase,51.85,1
2024-03-25,partner_41,subscription,644.28,2
2024-03-25,partner_5,purchase,110.42,1
2024-03-25,partner_5,refund,85.61,1
2024-03-26,partner_11,subscription,174.1,1
2024-03-26,partner_13,refund,147.93,1
2024-03-26,partner_22,subscription,43.98,1
2024-03-26,partner_25,subscription,68.54,1
2024-03-26,partner_29,refund,151.2,1
2024-03-26,partner_3,purchase,157.06,1
2024-03-26,partner_45,subscription,180.11,1
2024-03-26,partner_46,refund,164.9,1
2024-03-26,partner_47,refund,228.87,2
2024-03-27,partner_14,refund,136.57,1
2024-03-27,partner_16,subscription,142.44,1
2024-03-27,partner_26,subscription,188.36,1
2024-03-27,partner_27,purchase,42.16,1
2024-03-27,partner_29,purchase,146.0,1
2024-03-27,partner_38,refund,126.94,1
2024-03-27,partner_4,subscription,128.52,1
2024-03-27,partner_47,subscription,29.88,1
2024-03-27,partner_48,subscription,19.64,1
2024-03-28,partner_1,purchase,160.52,1
2024-03-28,partner_11,purchase,53.02,1
2024-03-28,partner_22,refund,43.15,1
2024-03-28,partner_25,refund,35.33,1
2024-03-28,partner_3,refund,72.77,1
2024-03-28,partner_33,refund,592.62,1
2024-03-28,partner_33,subscription,42.26,1
2024-03-28,partner_34,purchase,132.26,1
2024-03-28,partner_35,purchase,186.96,1
2024-03-28,partner_36,refund,188.26,1
2024-03-28,partner_43,refund,19.89,1
2024-03-28,partner_43,subscription,105.32,1
2024-03-28,partner_50,refund,42.77,1
2024-03-29,partner_1,purchase,160.52,1
2024-03-29,partner_1,subscription,894.94,1
2024-03-29,partner_11,subscription,174.1,1
2024-03-29,partner_12,purchase,61.29,1
2024-03-29,partner_14,refund,192.04,1
2024-03-29,partner_17,purchase,44.54,1
2024-03-29,partner_18,subscription,176.62,1
2024-03-29,partner_23,refund,77.82,2
2024-03-29,partner_27,refund,45.33,1
2024-03-29,partner_37,purchase,169.61,1
2024-03-29,partner_39,refund,172.29,1
2024-03-29,partner_45,subscription,164.75,1
2024-03-29,partner_49,subscription,32.19,1
2024-03-29,partner_5,refund,110.05,1
2024-03-30,partner_19,refund,28.78,1
2024-03-30,partner_2,refund,67.34,1
2024-03-30,partner_20,refund,34.72,1
2024-03-30,partner_25,subscription,68.54,1
2024-03-30,partner_29,refund,23.57,1
2024-03-30,partner_30,refund,897.56,1
2024-03-30,partner_35,subscription,175.1,1
2024-03-30,partner_39,subscription,708.6,1
2024-03-30,partner_40,subscription,190.74,1
2024-03-30,partner_41,purchase,83.67,1
2024-03-30,partner_41,subscription,117.65,1
2024-03-30,partner_45,subscription,777.35,2
2024-03-30,partner_48,purchase,111.96,1
2024-03-30,partner_6,refund,57.27,1
2024-03-30,partner_7,subscription,992.51,2
2024-03-30,partner_9,subscription,150.21,1
2024-03-31,partner_10,purchase,195.45,1
2024-03-31,partner_10,refund,112.33,1
2024-03-31,partner_13,subscription,35.4,1
2024-03-31,partner_14,purchase,139.21,1
2024-03-31,partner_21,refund,73.69,2
2024-03-31,partner_21,subscription,784.76,1
2024-03-31,partner_25,subscription,35.04,1
2024-03-31,partner_26,subscription,126.37,1
2024-03-31,partner_28,refund,111.87,1
2024-03-31,partner_35,purchase,116.93,1
2024-03-31,partner_35,refund,62.09,1
2024-03-31,partner_47,subscription,164.5,1
2024-03-31,partner_48,refund,49.2,1
2024-04-01,partner_1,refund,108.61,1
2024-04-01,partner_1,subscription,894.94,1
2024-04-01,partner_2,refund,36.86,2
2024-04-01,partner_21,purchase,52.95,1
2024-04-01,partner_21,subscription,161.68,1
2024-04-01,partner_22,purchase,35.09,1
2024-04-01,partner_23,purchase,92.99,1
2024-04-01,partner_27,subscription,17.7,1
2024-04-01,partner_36,refund,40.21,1
2024-04-01,partner_41,purchase,45.76,1
2024-04-01,partner_45,subscription,198.69,1
2024-04-01,partner_49,subscription,141.97,1
2024-04-01,partner_5,purchase,10.26,1
2024-04-01,partner_7,purchase,74.52,1
2024-04-02,partner_13,purchase,56.84,1
2024-04-02,partner_19,refund,111.75,1
2024-04-02,partner_24,subscription,195.03,1
2024-04-02,partner_25,refund,198.15,1
2024-04-02,partner_27,refund,165.29,1
2024-04-02,partner_28,refund,39.0,1
2024-04-02,partner_31,refund,146.61,1
2024-04-02,partner_33,subscription,42.26,1
2024-04-02,partner_37,refund,152.82,1
2024-04-02,partner_41,refund,897.52,1
2024-04-02,partner_47,refund,120.75,1
2024-04-02,partner_48,subscription,133.62,1
2024-04-02,partner_7,purchase,163.49,1
2024-04-02,partner_9,refund,139.92,1
2024-04-03,partner_11,refund,63.89,1
2024-04-03,partner_12,subscription,161.78,1
2024-04-03,partner_15,purchase,125.1,1
2024-04-03,partner_2,refund,18.43,1
2024-04-03,partner_20,refund,31.16,1
2024-04-03,partner_24,subscription,211.97,2
2024-04-03,partner_25,refund,198.86,1
2024-04-03,partner_27,subscription,195.01999999999998,2
2024-04-03,partner_30,purchase,146.69,1
2024-04-03,partner_31,refund,121.21,1
2024-04-03,partner_46,subscription,47.06,1
2024-04-03,partner_47,refund,120.75,1
2024-04-03,partner_48,refund,61.22,1
2024-04-03,partner_49,refund,197.68,1
2024-04-04,partner_1,purchase,94.74,1
2024-04-04,partner_10,refund,142.83,1
2024-04-04,partner_19,refund,244.36999999999998,2
2024-04-04,partner_20,purchase,15.15,1
2024-04-04,partner_27,subscription,177.32,1
2024-04-04,partner_30,subscription,29.95,1
2024-04-04,partner_34,refund,98.66,1
2024-04-04,partner_35,refund,20.15,1
2024-04-04,partner_39,purchase,13.97,1
2024-04-04,partner_39,subscription,47.28,1
2024-04-04,partner_40,refund,658.54,1
2024-04-04,partner_47,subscription,45.87,1
2024-04-04,partner_49,subscription,35.71,1
2024-04-04,partner_50,purchase,102.81,1
2024-04-05,partner_10,subscription,24.93,1
2024-04-05,partner_13,purchase,184.19,1
2024-04-05,partner_16,refund,159.73,1
2024-04-05,partner_17,refund,825.87,1
2024-04-05,partner_18,purchase,28.66,1
2024-04-05,partner_18,refund,43.06,1
2024-04-05,partner_19,purchase,38.53,1
2024-04-05,partner_21,refund,37.57,1
2024-04-05,partner_25,purchase,171.35,1
2024-04-05,partner_26,purchase,172.66,1
2024-04-05,partner_26,subscription,80.97,1
2024-04-05,partner_30,purchase,195.94,1
2024-04-05,partner_32,refund,47.17,1
2024-04-05,partner_35,subscription,96.68,1
2024-04-05,partner_37,refund,926.09,1
2024-04-05,partner_6,refund,60.27,1
2024-04-06,partner_17,refund,269.06,2
2024-04-06,partner_19,refund,153.81,1
2024-04-06,partner_2,purchase,48.18,1
2024-04-06,partner_3,subscription,49.38,1
2024-04-06,partner_32,subscription,46.83,1
2024-04-06,partner_37,refund,152.82,1
2024-04-06,partner_41,purchase,117.36,1
2024-04-06,partner_44,subscription,161.13,1
2024-04-06,partner_48,subscription,31.96,1
2024-04-06,partner_49,purchase,970.53,1
2024-04-06,partner_5,purchase,82.81,1
2024-04-07,partner_14,subscription,106.95,1
2024-04-07,partner_15,subscription,37.95,1
2024-04-07,partner_28,subscription,37.78,1
2024-04-07,partner_30,refund,38.66,1
2024-04-07,partner_31,refund,121.21,1
2024-04-07,partner_35,refund,20.15,1
2024-04-07,partner_42,refund,139.59,1
2024-04-07,partner_43,subscription,78.17,1
2024-04-07,partner_46,subscription,55.15,1
2024-04-07,partner_50,subscription,106.75,1
2024-04-08,partner_1,purchase,48.77,1
2024-04-08,partner_12,purchase,824.03,1
2024-04-08,partner_12,refund,100.09,1
2024-04-08,partner_13,refund,680.6,2
2024-04-08,partner_22,refund,185.13,1
2024-04-08,partner_25,subscription,990.51,1
2024-04-08,partner_26,refund,164.97,1
2024-04-08,partner_27,purchase,167.27,1
2024-04-08,partner_28,purchase,184.89,1
2024-04-08,partner_31,subscription,571.46,1
2024-04-08,partner_40,purchase,775.19,1
