userSerial,partnerId,transactionType,amount,time,segment,actionDate
user_262,partner_5,purchase,10.26,2024-07-30 12:43:48.977462,Budget-Conscious,2024-07-30
user_262,partner_5,purchase,10.26,2025-01-03 12:43:48.977462,Budget-Conscious,2025-01-03
user_262,partner_5,purchase,10.26,2024-04-01 12:43:48.977462,Budget-Conscious,2024-04-01
user_429,partner_16,refund,48.55,2024-09-05 12:43:48.977462,Budget-Conscious,2024-09-05
user_429,partner_16,refund,48.55,2024-03-23 12:43:48.977462,Budget-Conscious,2024-03-23
user_429,partner_16,refund,48.55,2024-07-30 12:43:48.977462,Budget-Conscious,2024-07-30
user_429,partner_16,refund,48.55,2024-09-07 12:43:48.977462,Budget-Conscious,2024-09-07
user_429,partner_16,refund,48.55,2024-01-24 12:43:48.977462,Budget-Conscious,2024-01-24
user_429,partner_16,refund,48.55,2024-06-18 12:43:48.977462,Budget-Conscious,2024-06-18
user_429,partner_16,refund,48.55,2024-10-03 12:43:48.977462,Budget-Conscious,2024-10-03
user_58,partner_39,refund,162.58,2025-01-05 12:43:48.977462,Occasional Buyers,2025-01-05
user_58,partner_39,refund,162.58,2024-11-14 12:43:48.977462,Occasional Buyers,2024-11-14
user_58,partner_39,refund,162.58,2024-02-04 12:43:48.977462,Occasional Buyers,2024-02-04
user_58,partner_39,refund,162.58,2024-05-26 12:43:48.977462,Occasional Buyers,2024-05-26
user_58,partner_39,refund,162.58,2025-01-08 12:43:48.977462,Occasional Buyers,2025-01-08
user_58,partner_39,refund,162.58,2024-11-22 12:43:48.977462,Occasional Buyers,2024-11-22
user_58,partner_39,refund,162.58,2024-08-23 12:43:48.977462,Occasional Buyers,2024-08-23
user_209,partner_9,purchase,103.64,2024-08-23 12:43:48.977462,Occasional Buyers,2024-08-23
user_209,partner_9,purchase,103.64,2024-02-13 12:43:48.977462,Occasional Buyers,2024-02-13
user_209,partner_9,purchase,103.64,2024-06-27 12:43:48.977462,Occasional Buyers,2024-06-27
user_209,partner_9,purchase,103.64,2024-09-29 12:43:48.977462,Occasional Buyers,2024-09-29
user_209,partner_9,purchase,103.64,2024-06-07 12:43:48.977462,Occasional Buyers,2024-06-07
user_209,partner_9,purchase,103.64,2024-03-14 12:43:48.977462,Occasional Buyers,2024-03-14
user_209,partner_9,purchase,103.64,2024-11-23 12:43:48.977462,Occasional Buyers,2024-11-23
user_119,partner_13,purchase,56.84,2024-11-16 12:43:48.977462,Occasional Buyers,2024-11-16
user_119,partner_13,purchase,56.84,2024-04-02 12:43:48.977462,Occasional Buyers,2024-04-02
user_119,partner_13,purchase,56.84,2024-09-29 12:43:48.978461,Occasional Buyers,2024-09-29
user_119,partner_13,purchase,56.84,2024-01-18 12:43:48.978461,Occasional Buyers,2024-01-18
user_119,partner_13,purchase,56.84,2024-12-09 12:43:48.978461,Occasional Buyers,2024-12-09
user_119,partner_13,purchase,56.84,2024-01-19 12:43:48.978461,Occasional Buyers,2024-01-19
user_119,partner_13,purchase,56.84,2024-10-28 12:43:48.978461,Occasional Buyers,2024-10-28
user_480,partner_27,subscription,17.7,2024-10-13 12:43:48.978461,Budget-Conscious,2024-10-13
user_480,partner_27,subscription,17.7,2024-04-01 12:43:48.978461,Budget-Conscious,2024-04-01
user_480,partner_27,subscription,17.7,2024-09-26 12:43:48.978461,Budget-Conscious,2024-09-26
user_480,partner_27,subscription,17.7,2024-01-21 12:43:48.978461,Budget-Conscious,2024-01-21
user_480,partner_27,subscription,17.7,2024-04-03 12:43:48.978461,Budget-Conscious,2024-04-03
user_480,partner_27,subscription,17.7,2024-10-04 12:43:48.978461,Budget-Conscious,2024-10-04
user_480,partner_27,subscription,17.7,2024-09-16 12:43:48.978461,Budget-Conscious,2024-09-16
user_480,partner_27,subscription,17.7,2025-01-10 12:43:48.978461,Budget-Conscious,2025-01-10
user_480,partner_27,subscription,17.7,2024-08-20 12:43:48.978461,Budget-Conscious,2024-08-20
user_254,partner_28,purchase,131.56,2024-06-08 12:43:48.978461,Occasional Buyers,2024-06-08
user_254,partner_28,purchase,131.56,2024-12-16 12:43:48.978461,Occasional Buyers,2024-12-16
user_254,partner_28,purchase,131.56,2024-07-08 12:43:48.978461,Occasional Buyers,2024-07-08
user_254,partner_28,purchase,131.56,2024-01-13 12:43:48.978461,Occasional Buyers,2024-01-13
user_254,partner_28,purchase,131.56,2024-04-26 12:43:48.978461,Occasional Buyers,2024-04-26
user_254,partner_28,purchase,131.56,2024-09-13 12:43:48.978461,Occasional Buyers,2024-09-13
user_268,partner_2,purchase,51.86,2024-10-04 12:43:48.978461,Occasional Buyers,2024-10-04
user_268,partner_2,purchase,51.86,2024-10-27 12:43:48.978461,Occasional Buyers,2024-10-27
user_268,partner_2,purchase,51.86,2024-11-19 12:43:48.978461,Occasional Buyers,2024-11-19
user_268,partner_2,purchase,51.86,2024-02-19 12:43:48.978461,Occasional Buyers,2024-02-19
user_490,partner_14,refund,14.12,2024-12-24 12:43:48.978461,Budget-Conscious,2024-12-24
user_490,partner_14,refund,14.12,2024-04-17 12:43:48.978461,Budget-Conscious,2024-04-17
user_490,partner_14,refund,14.12,2024-05-28 12:43:48.978461,Budget-Conscious,2024-05-28
user_490,partner_14,refund,14.12,2024-06-14 12:43:48.978461,Budget-Conscious,2024-06-14
user_490,partner_14,refund,14.12,2024-08-21 12:43:48.978461,Budget-Conscious,2024-08-21
user_490,partner_14,refund,14.12,2024-11-16 12:43:48.978461,Budget-Conscious,2024-11-16
user_490,partner_14,refund,14.12,2024-06-29 12:43:48.978461,Budget-Conscious,2024-06-29
user_152,partner_44,subscription,155.81,2024-01-14 12:43:48.978461,Occasional Buyers,2024-01-14
user_152,partner_44,subscription,155.81,2024-12-30 12:43:48.978461,Occasional Buyers,2024-12-30
user_152,partner_44,subscription,155.81,2024-11-17 12:43:48.978461,Occasional Buyers,2024-11-17
user_152,partner_44,subscription,155.81,2024-04-27 12:43:48.978461,Occasional Buyers,2024-04-27
user_152,partner_44,subscription,155.81,2024-08-22 12:43:48.978461,Occasional Buyers,2024-08-22
user_298,partner_38,subscription,729.75,2024-01-30 12:43:48.978461,High Spenders,2024-01-30
user_298,partner_38,subscription,729.75,2024-05-01 12:43:48.978461,High Spenders,2024-05-01
user_234,partner_11,purchase,117.54,2024-08-16 12:43:48.978461,Occasional Buyers,2024-08-16
user_234,partner_11,purchase,117.54,2024-09-02 12:43:48.978461,Occasional Buyers,2024-09-02
user_234,partner_11,purchase,117.54,2024-03-20 12:43:48.978461,Occasional Buyers,2024-03-20
user_8,partner_21,refund,37.57,2024-03-07 12:43:48.978461,Budget-Conscious,2024-03-07
user_8,partner_21,refund,37.57,2024-03-01 12:43:48.978461,Budget-Conscious,2024-03-01
user_8,partner_21,refund,37.57,2024-03-31 12:43:48.978461,Budget-Conscious,2024-03-31
user_8,partner_21,refund,37.57,2024-05-22 12:43:48.978461,Budget-Conscious,2024-05-22
user_8,partner_21,refund,37.57,2024-08-15 12:43:48.978461,Budget-Conscious,2024-08-15
user_8,partner_21,refund,37.57,2024-05-05 12:43:48.978461,Budget-Conscious,2024-05-05
user_8,partner_21,refund,37.57,2024-04-05 12:43:48.978461,Budget-Conscious,2024-04-05
user_8,partner_21,refund,37.57,2024-05-10 12:43:48.978461,Budget-Conscious,2024-05-10
user_8,partner_21,refund,37.57,2024-09-18 12:43:48.978461,Budget-Conscious,2024-09-18
user_8,partner_21,refund,37.57,2024-10-28 12:43:48.978461,Budget-Conscious,2024-10-28
user_406,partner_13,refund,147.93,2024-01-17 12:43:48.978461,Occasional Buyers,2024-01-17
user_406,partner_13,refund,147.93,2024-03-26 12:43:48.978461,Occasional Buyers,2024-03-26
user_406,partner_13,refund,147.93,2024-05-27 12:43:48.978461,Occasional Buyers,2024-05-27
user_406,partner_13,refund,147.93,2024-07-04 12:43:48.978461,Occasional Buyers,2024-07-04
user_406,partner_13,refund,147.93,2024-03-03 12:43:48.978461,Occasional Buyers,2024-03-03
user_145,partner_19,refund,744.88,2024-08-11 12:43:48.978461,High Spenders,2024-08-11
user_138,partner_21,purchase,52.95,2024-03-05 12:43:48.978461,Occasional Buyers,2024-03-05
user_138,partner_21,purchase,52.95,2024-06-17 12:43:48.978461,Occasional Buyers,2024-06-17
user_138,partner_21,purchase,52.95,2024-06-26 12:43:48.978461,Occasional Buyers,2024-06-26
user_138,partner_21,purchase,52.95,2024-03-14 12:43:48.978461,Occasional Buyers,2024-03-14
user_138,partner_21,purchase,52.95,2024-04-01 12:43:48.978461,Occasional Buyers,2024-04-01
user_370,partner_4,refund,977.93,2024-07-21 12:43:48.978461,High Spenders,2024-07-21
user_337,partner_9,subscription,70.59,2024-08-25 12:43:48.978461,Occasional Buyers,2024-08-25
user_337,partner_9,subscription,70.59,2024-12-04 12:43:48.978461,Occasional Buyers,2024-12-04
user_337,partner_9,subscription,70.59,2024-10-08 12:43:48.978461,Occasional Buyers,2024-10-08
user_337,partner_9,subscription,70.59,2024-11-08 12:43:48.978461,Occasional Buyers,2024-11-08
user_337,partner_9,subscription,70.59,2024-06-25 12:43:48.978461,Occasional Buyers,2024-06-25
user_337,partner_9,subscription,70.59,2024-09-02 12:43:48.978461,Occasional Buyers,2024-09-02
user_119,partner_46,purchase,89.79,2024-10-24 12:43:48.978461,Occasional Buyers,2024-10-24
user_119,partner_46,purchase,89.79,2024-11-10 12:43:48.978461,Occasional Buyers,2024-11-10
user_119,partner_46,purchase,89.79,2024-12-21 12:43:48.978461,Occasional Buyers,2024-12-21
user_119,partner_46,purchase,89.79,2024-09-24 12:43:48.978461,Occasional Buyers,2024-09-24
user_15,partner_6,refund,24.6,2024-05-14 12:43:48.978461,Budget-Conscious,2024-05-14
user_15,partner_6,refund,24.6,2024-10-28 12:43:48.978461,Budget-Conscious,2024-10-28
user_15,partner_6,refund,24.6,2024-04-19 12:43:48.978461,Budget-Conscious,2024-04-19
user_15,partner_6,refund,24.6,2024-03-03 12:43:48.978461,Budget-Conscious,2024-03-03
user_15,partner_6,refund,24.6,2024-07-28 12:43:48.978461,Budget-Conscious,2024-07-28
user_15,partner_6,refund,24.6,2025-01-05 12:43:48.978461,Budget-Conscious,2025-01-05
user_15,partner_6,refund,24.6,2024-04-23 12:43:48.978461,Budget-Conscious,2024-04-23
user_15,partner_6,refund,24.6,2024-11-10 12:43:48.978461,Budget-Conscious,2024-11-10
user_15,partner_6,refund,24.6,2024-07-11 12:43:48.978461,Budget-Conscious,2024-07-11
user_15,partner_6,refund,24.6,2024-10-11 12:43:48.978461,Budget-Conscious,2024-10-11
user_174,partner_6,refund,68.72,2024-12-02 12:43:48.978461,Occasional Buyers,2024-12-02
user_174,partner_6,refund,68.72,2024-01-25 12:43:48.978461,Occasional Buyers,2024-01-25
user_174,partner_6,refund,68.72,2024-12-22 12:43:48.978461,Occasional Buyers,2024-12-22
user_174,partner_6,refund,68.72,2024-07-19 12:43:48.978461,Occasional Buyers,2024-07-19
user_174,partner_6,refund,68.72,2024-12-20 12:43:48.978461,Occasional Buyers,2024-12-20
user_174,partner_6,refund,68.72,2025-01-08 12:43:48.978461,Occasional Buyers,2025-01-08
user_193,partner_27,subscription,83.03,2024-09-30 12:43:48.978461,Occasional Buyers,2024-09-30
user_193,partner_27,subscription,83.03,2024-02-07 12:43:48.978461,Occasional Buyers,2024-02-07
user_193,partner_27,subscription,83.03,2024-11-30 12:43:48.978461,Occasional Buyers,2024-11-30
user_21,partner_48,refund,125.1,2024-03-14 12:43:48.978461,Occasional Buyers,2024-03-14
user_21,partner_48,refund,125.1,2024-02-04 12:43:48.978461,Occasional Buyers,2024-02-04
user_21,partner_48,refund,125.1,2024-08-01 12:43:48.978461,Occasional Buyers,2024-08-01
user_92,partner_47,refund,121.2,2024-02-18 12:43:48.978461,Occasional Buyers,2024-02-18
user_92,partner_47,refund,121.2,2024-07-28 12:43:48.978461,Occasional Buyers,2024-07-28
user_92,partner_47,refund,121.2,2024-11-18 12:43:48.978461,Occasional Buyers,2024-11-18
user_92,partner_47,refund,121.2,2024-11-04 12:43:48.978461,Occasional Buyers,2024-11-04
user_92,partner_47,refund,121.2,2024-04-12 12:43:48.978461,Occasional Buyers,2024-04-12
user_92,partner_47,refund,121.2,2024-03-01 12:43:48.978461,Occasional Buyers,2024-03-01
user_92,partner_47,refund,121.2,2024-01-22 12:43:48.978461,Occasional Buyers,2024-01-22
user_195,partner_8,subscription,976.4,2024-09-15 12:43:48.978461,High Spenders,2024-09-15
user_195,partner_8,subscription,976.4,2024-03-03 12:43:48.978461,High Spenders,2024-03-03
user_195,partner_8,subscription,976.4,2024-06-05 12:43:48.978461,High Spenders,2024-06-05
user_205,partner_44,refund,81.66,2024-11-10 12:43:48.978461,Occasional Buyers,2024-11-10
user_205,partner_44,refund,81.66,2024-08-04 12:43:48.978461,Occasional Buyers,2024-08-04
user_205,partner_44,refund,81.66,2024-10-10 12:43:48.978461,Occasional Buyers,2024-10-10
user_28,partner_19,purchase,677.4,2024-01-28 12:43:48.978461,High Spenders,2024-01-28
user_28,partner_19,purchase,677.4,2024-01-22 12:43:48.978461,High Spenders,2024-01-22
user_115,partner_15,subscription,74.14,2024-01-19 12:43:48.978461,Occasional Buyers,2024-01-19
user_115,partner_15,subscription,74.14,2024-09-14 12:43:48.978461,Occasional Buyers,2024-09-14
user_115,partner_15,subscription,74.14,2024-08-06 12:43:48.978461,Occasional Buyers,2024-08-06
user_424,partner_4,subscription,128.52,2025-01-01 12:43:48.978461,Occasional Buyers,2025-01-01
user_424,partner_4,subscription,128.52,2024-03-27 12:43:48.978461,Occasional Buyers,2024-03-27
user_424,partner_4,subscription,128.52,2024-03-16 12:43:48.978461,Occasional Buyers,2024-03-16
user_424,partner_4,subscription,128.52,2024-08-28 12:43:48.978461,Occasional Buyers,2024-08-28
user_424,partner_4,subscription,128.52,2024-02-02 12:43:48.978461,Occasional Buyers,2024-02-02
user_424,partner_4,subscription,128.52,2024-09-30 12:43:48.978461,Occasional Buyers,2024-09-30
user_159,partner_23,subscription,27.04,2024-06-14 12:43:48.978461,Budget-Conscious,2024-06-14
user_159,partner_23,subscription,27.04,2024-04-16 12:43:48.978461,Budget-Conscious,2024-04-16
user_159,partner_23,subscription,27.04,2024-10-28 12:43:48.978461,Budget-Conscious,2024-10-28
user_159,partner_23,subscription,27.04,2024-04-19 12:43:48.978461,Budget-Conscious,2024-04-19
user_159,partner_23,subscription,27.04,2024-12-17 12:43:48.978461,Budget-Conscious,2024-12-17
user_159,partner_23,subscription,27.04,2024-05-28 12:43:48.978461,Budget-Conscious,2024-05-28
user_463,partner_6,subscription,99.14,2024-05-24 12:43:48.978461,Occasional Buyers,2024-05-24
user_463,partner_6,subscription,99.14,2024-08-05 12:43:48.978461,Occasional Buyers,2024-08-05
user_463,partner_6,subscription,99.14,2024-09-04 12:43:48.978461,Occasional Buyers,2024-09-04
user_463,partner_6,subscription,99.14,2024-08-10 12:43:48.978461,Occasional Buyers,2024-08-10
user_463,partner_6,subscription,99.14,2024-11-21 12:43:48.978461,Occasional Buyers,2024-11-21
user_463,partner_6,subscription,99.14,2024-12-01 12:43:48.978461,Occasional Buyers,2024-12-01
user_131,partner_27,purchase,167.27,2024-04-08 12:43:48.978461,Occasional Buyers,2024-04-08
user_131,partner_27,purchase,167.27,2024-05-05 12:43:48.978461,Occasional Buyers,2024-05-05
user_131,partner_27,purchase,167.27,2025-01-09 12:43:48.978461,Occasional Buyers,2025-01-09
user_131,partner_27,purchase,167.27,2024-11-10 12:43:48.978461,Occasional Buyers,2024-11-10
user_477,partner_49,subscription,32.19,2024-07-09 12:43:48.978461,Budget-Conscious,2024-07-09
user_477,partner_49,subscription,32.19,2024-10-05 12:43:48.978461,Budget-Conscious,2024-10-05
user_477,partner_49,subscription,32.19,2025-01-09 12:43:48.978461,Budget-Conscious,2025-01-09
user_477,partner_49,subscription,32.19,2024-12-10 12:43:48.978461,Budget-Conscious,2024-12-10
user_477,partner_49,subscription,32.19,2024-09-20 12:43:48.978461,Budget-Conscious,2024-09-20
user_477,partner_49,subscription,32.19,2024-03-29 12:43:48.978461,Budget-Conscious,2024-03-29
user_477,partner_49,subscription,32.19,2024-05-02 12:43:48.978461,Budget-Conscious,2024-05-02
user_27,partner_11,purchase,53.02,2024-03-28 12:43:48.978461,Occasional Buyers,2024-03-28
user_27,partner_11,purchase,53.02,2024-11-06 12:43:48.978461,Occasional Buyers,2024-11-06
user_27,partner_11,purchase,53.02,2024-06-26 12:43:48.978461,Occasional Buyers,2024-06-26
user_27,partner_11,purchase,53.02,2024-05-25 12:43:48.978461,Occasional Buyers,2024-05-25
user_124,partner_15,purchase,124.79,2024-12-16 12:43:48.978461,Occasional Buyers,2024-12-16
user_124,partner_15,purchase,124.79,2024-01-27 12:43:48.978461,Occasional Buyers,2024-01-27
user_124,partner_15,purchase,124.79,2024-04-17 12:43:48.978461,Occasional Buyers,2024-04-17
user_124,partner_15,purchase,124.79,2024-08-15 12:43:48.979465,Occasional Buyers,2024-08-15
user_124,partner_15,purchase,124.79,2024-10-12 12:43:48.979465,Occasional Buyers,2024-10-12
user_302,partner_22,refund,703.96,2024-06-10 12:43:48.979465,High Spenders,2024-06-10
user_302,partner_22,refund,703.96,2024-07-18 12:43:48.979465,High Spenders,2024-07-18
user_133,partner_43,refund,166.84,2024-12-01 12:43:48.979465,Occasional Buyers,2024-12-01
user_133,partner_43,refund,166.84,2024-03-14 12:43:48.979465,Occasional Buyers,2024-03-14
user_133,partner_43,refund,166.84,2024-08-23 12:43:48.979465,Occasional Buyers,2024-08-23
user_133,partner_43,refund,166.84,2024-07-22 12:43:48.979465,Occasional Buyers,2024-07-22
user_133,partner_43,refund,166.84,2024-12-14 12:43:48.979465,Occasional Buyers,2024-12-14
user_133,partner_43,refund,166.84,2024-10-07 12:43:48.979465,Occasional Buyers,2024-10-07
user_133,partner_43,refund,166.84,2024-09-25 12:43:48.979465,Occasional Buyers,2024-09-25
user_175,partner_48,refund,61.22,2024-07-26 12:43:48.979465,Occasional Buyers,2024-07-26
user_175,partner_48,refund,61.22,2024-12-09 12:43:48.979465,Occasional Buyers,2024-12-09
user_175,partner_48,refund,61.22,2024-04-17 12:43:48.979465,Occasional Buyers,2024-04-17
user_175,partner_48,refund,61.22,2024-04-03 12:43:48.979465,Occasional Buyers,2024-04-03
user_104,partner_46,purchase,199.68,2024-08-02 12:43:48.979465,Occasional Buyers,2024-08-02
user_104,partner_46,purchase,199.68,2024-02-09 12:43:48.979465,Occasional Buyers,2024-02-09
user_104,partner_46,purchase,199.68,2024-06-29 12:43:48.979465,Occasional Buyers,2024-06-29
user_388,partner_2,purchase,23.18,2024-10-02 12:43:48.979465,Budget-Conscious,2024-10-02
user_388,partner_2,purchase,23.18,2024-04-17 12:43:48.979465,Budget-Conscious,2024-04-17
user_388,partner_2,purchase,23.18,2024-10-03 12:43:48.979465,Budget-Conscious,2024-10-03
user_388,partner_2,purchase,23.18,2024-05-24 12:43:48.979465,Budget-Conscious,2024-05-24
user_388,partner_2,purchase,23.18,2024-03-04 12:43:48.979465,Budget-Conscious,2024-03-04
user_388,partner_2,purchase,23.18,2024-12-15 12:43:48.979465,Budget-Conscious,2024-12-15
user_388,partner_2,purchase,23.18,2024-09-17 12:43:48.979465,Budget-Conscious,2024-09-17
user_300,partner_50,purchase,66.1,2024-12-19 12:43:48.979465,Occasional Buyers,2024-12-19
user_300,partner_50,purchase,66.1,2024-12-14 12:43:48.979465,Occasional Buyers,2024-12-14
user_300,partner_50,purchase,66.1,2024-08-06 12:43:48.979465,Occasional Buyers,2024-08-06
user_300,partner_50,purchase,66.1,2024-04-18 12:43:48.979465,Occasional Buyers,2024-04-18
user_300,partner_50,purchase,66.1,2024-08-08 12:43:48.979465,Occasional Buyers,2024-08-08
user_453,partner_6,subscription,66.58,2024-05-25 12:43:48.979465,Occasional Buyers,2024-05-25
user_453,partner_6,subscription,66.58,2024-05-29 12:43:48.979465,Occasional Buyers,2024-05-29
user_453,partner_6,subscription,66.58,2024-06-25 12:43:48.979465,Occasional Buyers,2024-06-25
